datetime,temperature_c,wind_speed_ms,wind_gusts_ms,cloud_cover_pct,shortwave_radiation_wm2,direct_radiation_wm2,diffuse_radiation_wm2,precipitation_mm,relative_humidity_pct,solar_kw,wind_kw,curtailment_kw,net_generation_kw
2026-03-21 02:45:00,5.9,1.97,5.7,96,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0
2026-03-21 03:00:00,5.9,1.84,5.7,95,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0
2026-03-21 03:15:00,5.9,1.88,5.6,96,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0
2026-03-21 03:30:00,5.9,1.97,5.3,98,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0
2026-03-21 03:45:00,5.9,2.08,5.1,99,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0
2026-03-21 04:00:00,6.0,2.2,4.9,100,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0
2026-03-21 04:15:00,6.0,2.27,4.9,100,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0
2026-03-21 04:30:00,6.1,2.2,4.9,100,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0
2026-03-21 04:45:00,6.2,2.28,5.0,100,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0
2026-03-21 05:00:00,6.3,2.28,5.1,100,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0
2026-03-21 05:15:00,6.3,2.28,5.1,100,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0
2026-03-21 05:30:00,6.3,2.28,5.2,100,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0
2026-03-21 05:45:00,6.3,2.22,5.2,100,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0
2026-03-21 06:00:00,6.3,2.3,5.3,100,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0
2026-03-21 06:15:00,6.3,2.39,5.5,100,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0
2026-03-21 06:30:00,6.2,2.51,5.7,100,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0
2026-03-21 06:45:00,6.2,2.59,5.9,100,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0
2026-03-21 07:00:00,6.1,2.68,6.0,100,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0
2026-03-21 07:15:00,6.1,2.68,6.0,100,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0
2026-03-21 07:30:00,6.0,2.73,5.9,100,4.0,0.0,4.0,0.0,91,1.7,0.0,0.0,1.7
2026-03-21 07:45:00,6.0,2.78,5.8,100,9.0,0.0,9.0,0.0,90,3.8249999999999997,0.0,0.0,3.8249999999999997
2026-03-21 08:00:00,6.0,2.78,5.8,100,18.0,0.0,18.0,0.0,90,7.6499999999999995,0.0,0.0,7.6499999999999995
2026-03-21 08:15:00,5.9,2.78,5.9,100,25.0,0.0,25.0,0.0,90,10.625,0.0,0.0,10.625
2026-03-21 08:30:00,5.9,2.73,6.0,100,38.0,0.0,38.0,0.0,89,16.15,0.0,0.0,16.15
2026-03-21 08:45:00,5.9,2.59,6.0,100,44.0,13.5,41.0,0.0,89,18.7,0.0,0.0,18.7
2026-03-21 09:00:00,5.9,2.55,6.1,100,46.0,0.0,46.0,0.0,88,19.55,0.0,0.0,19.55
2026-03-21 09:15:00,5.9,2.55,6.1,99,70.0,6.8,68.0,0.0,87,29.75,0.0,0.0,29.75
2026-03-21 09:30:00,6.1,2.46,6.0,97,105.0,0.0,105.0,0.0,86,44.625,0.0,0.0,44.625
2026-03-21 09:45:00,6.2,2.46,5.9,96,126.0,49.8,108.0,0.0,85,53.55,0.0,0.0,53.55
2026-03-21 10:00:00,6.2,2.42,5.9,94,119.0,12.7,114.0,0.0,84,50.574999999999996,0.0,0.0,50.574999999999996
2026-03-21 10:15:00,6.2,2.39,5.9,93,205.0,96.9,164.0,0.0,84,87.125,0.0,0.0,87.125
2026-03-21 10:30:00,6.1,2.42,5.8,92,264.0,186.3,180.0,0.0,85,112.2,0.0,0.0,112.2
2026-03-21 10:45:00,6.0,2.48,5.8,90,240.0,96.4,194.0,0.0,86,102.0,0.0,0.0,102.0
2026-03-21 11:00:00,6.0,2.55,5.9,89,209.0,65.8,176.0,0.0,86,88.825,0.0,0.0,88.825
2026-03-21 11:15:00,6.1,2.62,6.1,84,273.0,137.6,201.0,0.0,85,116.02499999999999,0.0,0.0,116.02499999999999
2026-03-21 11:30:00,6.3,2.62,6.3,80,304.0,158.4,218.0,0.0,84,129.2,0.0,0.0,129.2
2026-03-21 11:45:00,6.5,2.72,6.6,75,354.0,203.5,240.0,0.0,82,150.45,0.0,0.0,150.45
2026-03-21 12:00:00,6.7,2.75,6.8,70,386.0,278.1,226.0,0.0,80,164.04999999999998,0.0,0.0,164.04999999999998
2026-03-21 12:15:00,7.0,2.83,6.9,64,470.0,423.5,221.0,0.0,78,199.75,0.0,0.0,199.75
2026-03-21 12:30:00,7.3,2.88,6.9,59,506.0,484.9,216.0,0.0,75,215.04999999999998,0.0,0.0,215.04999999999998
2026-03-21 12:45:00,7.6,2.94,6.9,53,534.0,507.0,227.0,0.0,73,226.95,0.0,0.0,226.95
2026-03-21 13:00:00,7.9,2.97,7.0,47,543.0,530.7,219.0,0.0,71,230.775,0.0,0.0,230.775
2026-03-21 13:15:00,8.0,3.04,7.3,54,529.0,512.3,215.0,0.0,69,224.825,2.6337448559670858e-05,0.0,224.82502633744855
2026-03-21 13:30:00,8.2,3.16,7.7,60,535.0,483.1,239.0,0.0,68,227.375,0.001685596707818935,0.0,227.37668559670783
2026-03-21 13:45:00,8.2,3.26,8.0,67,560.0,575.5,209.0,0.0,67,238.0,0.007232921810699572,0.0,238.0072329218107
2026-03-21 14:00:00,8.2,3.41,8.3,73,560.0,590.6,203.0,0.0,67,238.0,0.02836255144032925,0.0,238.02836255144032
2026-03-21 14:15:00,8.1,3.5,8.4,77,507.0,489.5,215.0,0.0,68,215.475,0.051440329218106984,0.0,215.5264403292181
2026-03-21 14:30:00,7.9,3.54,8.4,81,491.0,479.5,210.0,0.0,69,208.67499999999998,0.06480000000000001,0.0,208.73979999999997
2026-03-21 14:45:00,7.8,3.59,8.4,84,453.0,427.6,208.0,0.0,70,192.525,0.08451810699588469,0.0,192.6095181069959
2026-03-21 15:00:00,7.8,3.54,8.3,88,423.0,355.1,225.0,0.0,70,179.775,0.06480000000000001,0.0,179.8398
2026-03-21 15:15:00,8.0,3.35,8.3,86,379.0,296.4,219.0,0.0,68,161.075,0.01764403292181071,0.0,161.0926440329218
2026-03-21 15:30:00,8.3,3.07,8.2,84,407.0,402.2,198.0,0.0,65,172.975,0.00014115226337448465,0.0,172.97514115226338
2026-03-21 15:45:00,8.7,2.82,8.2,81,445.0,589.1,152.0,0.0,61,189.125,0.0,0.0,189.125
2026-03-21 16:00:00,9.0,2.6,8.0,79,403.0,513.8,160.0,0.0,59,171.275,0.0,0.0,171.275
2026-03-21 16:15:00,9.2,2.57,7.6,73,359.0,418.7,172.0,0.0,59,152.575,0.0,0.0,152.575
2026-03-21 16:30:00,9.3,2.63,7.1,67,315.0,346.7,170.0,0.0,59,133.875,0.0,0.0,133.875
2026-03-21 16:45:00,9.4,2.72,6.7,60,299.0,414.7,138.0,0.0,60,127.075,0.0,0.0,127.075
2026-03-21 17:00:00,9.5,2.91,6.5,54,281.0,451.6,120.0,0.0,60,119.425,0.0,0.0,119.425
2026-03-21 17:15:00,9.6,3.11,6.7,46,253.0,423.7,116.0,0.0,58,107.52499999999999,0.0005477366255144015,0.0,107.52554773662551
2026-03-21 17:30:00,9.8,3.42,7.3,37,206.0,311.7,116.0,0.0,56,87.55,0.03048888888888888,0.0,87.58048888888888
2026-03-21 17:45:00,9.8,3.63,7.8,29,169.0,284.6,97.0,0.0,54,71.825,0.10289999999999996,0.0,71.92790000000001
2026-03-21 18:00:00,9.9,3.65,8.2,20,149.0,323.9,79.0,0.0,52,63.324999999999996,0.11301440329218104,0.0,63.43801440329218
2026-03-21 18:15:00,9.8,3.45,8.4,15,118.0,319.5,61.0,0.0,52,50.15,0.03750000000000004,0.0,50.1875
2026-03-21 18:30:00,9.8,3.16,8.5,10,85.0,271.6,47.0,0.0,52,36.125,0.001685596707818935,0.0,36.126685596707816
2026-03-21 18:45:00,9.7,2.77,8.5,5,55.0,218.1,33.0,0.0,52,23.375,0.0,0.0,23.375
2026-03-21 19:00:00,9.6,2.45,8.2,0,27.0,114.0,20.0,0.0,52,11.475,0.0,0.0,11.475
2026-03-21 19:15:00,9.5,2.24,7.6,0,8.0,54.4,6.0,0.0,51,3.4,0.0,0.0,3.4
2026-03-21 19:30:00,9.5,2.01,6.6,0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0
2026-03-21 19:45:00,9.5,1.9,5.7,0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0
2026-03-21 20:00:00,9.4,1.8,5.0,0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0
2026-03-21 20:15:00,9.3,1.9,4.8,0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0
2026-03-21 20:30:00,9.1,2.0,4.8,0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0
2026-03-21 20:45:00,8.8,2.12,4.9,0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0
2026-03-21 21:00:00,8.6,2.24,4.9,0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0
2026-03-21 21:15:00,8.3,2.14,4.9,0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0
2026-03-21 21:30:00,8.1,2.04,4.8,0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0
2026-03-21 21:45:00,7.8,1.84,4.8,0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0
2026-03-21 22:00:00,7.6,1.75,4.7,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0
2026-03-21 22:15:00,7.4,1.75,4.6,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0
2026-03-21 22:30:00,7.1,1.94,4.4,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0
2026-03-21 22:45:00,6.9,2.06,4.2,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0
2026-03-21 23:00:00,6.7,2.16,4.2,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0
2026-03-21 23:15:00,6.5,2.18,4.4,0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0
2026-03-21 23:30:00,6.3,2.25,4.7,0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0
2026-03-21 23:45:00,6.1,2.28,5.0,0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0
2026-03-22 00:00:00,5.9,2.28,5.2,0,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0
2026-03-22 00:15:00,5.7,2.25,5.2,0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0
2026-03-22 00:30:00,5.6,2.06,5.1,0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
2026-03-22 00:45:00,5.4,2.02,5.0,0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-22 01:00:00,5.3,2.0,4.9,0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0
2026-03-22 01:15:00,5.1,2.1,4.9,0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0
2026-03-22 01:30:00,5.0,2.3,5.0,0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0
2026-03-22 01:45:00,4.9,2.5,5.1,0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-22 02:00:00,4.8,2.6,5.2,0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-22 02:15:00,4.7,2.6,5.3,0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-22 02:30:00,4.7,2.41,5.4,0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-22 02:45:00,4.6,2.32,5.5,0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-22 03:00:00,4.5,2.22,5.5,0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-22 03:15:00,4.3,2.12,5.4,0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-22 03:30:00,4.2,2.12,5.2,0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0
2026-03-22 03:45:00,4.0,2.12,5.0,0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0
2026-03-22 04:00:00,3.9,2.12,4.8,0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0
2026-03-22 04:15:00,3.8,2.12,4.7,0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0
2026-03-22 04:30:00,3.7,2.11,4.6,0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0
2026-03-22 04:45:00,3.6,2.2,4.6,0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-22 05:00:00,3.6,2.2,4.6,0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-22 05:15:00,3.5,2.3,4.8,0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-22 05:30:00,3.4,2.4,5.0,0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-22 05:45:00,3.4,2.5,5.2,0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0
2026-03-22 06:00:00,3.3,2.5,5.4,0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0
2026-03-22 06:15:00,3.2,2.51,5.5,0,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,0.0
2026-03-22 06:30:00,3.1,2.42,5.4,0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0
2026-03-22 06:45:00,3.0,2.32,5.4,0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0
2026-03-22 07:00:00,2.9,2.24,5.3,0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0
2026-03-22 07:15:00,2.9,2.14,5.2,0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0
2026-03-22 07:30:00,2.9,2.14,5.0,0,12.0,23.5,11.0,0.0,68,5.1,0.0,0.0,5.1
2026-03-22 07:45:00,2.9,2.04,4.8,0,32.0,95.5,25.0,0.0,68,13.6,0.0,0.0,13.6
2026-03-22 08:00:00,3.0,2.04,4.7,0,58.0,168.5,39.0,0.0,67,24.65,0.0,0.0,24.65
2026-03-22 08:15:00,3.1,2.04,4.8,0,88.0,250.3,50.0,0.0,66,37.4,0.0,0.0,37.4
2026-03-22 08:30:00,3.3,2.14,4.9,0,121.0,315.4,61.0,0.0,65,51.425,0.0,0.0,51.425
2026-03-22 08:45:00,3.5,2.24,5.1,0,157.0,381.7,70.0,0.0,64,66.725,0.0,0.0,66.725
2026-03-22 09:00:00,3.8,2.33,5.2,0,194.0,438.4,78.0,0.0,63,82.45,0.0,0.0,82.45
2026-03-22 09:15:00,4.1,2.32,5.3,0,231.0,486.3,85.0,0.0,61,98.175,0.0,0.0,98.175
2026-03-22 09:30:00,4.6,2.31,5.3,0,267.0,526.0,91.0,0.0,60,113.475,0.0,0.0,113.475
2026-03-22 09:45:00,5.1,2.3,5.3,0,304.0,565.8,96.0,0.0,58,129.2,0.0,0.0,129.2
2026-03-22 10:00:00,5.6,2.3,5.4,0,340.0,601.4,100.0,0.0,56,144.5,0.0,0.0,144.5
2026-03-22 10:15:00,6.2,2.3,5.5,0,375.0,631.9,104.0,0.0,54,159.375,0.0,0.0,159.375
2026-03-22 10:30:00,6.9,2.3,5.7,0,408.0,658.9,107.0,0.0,53,173.4,0.0,0.0,173.4
2026-03-22 10:45:00,7.7,2.3,5.8,0,439.0,683.4,109.0,0.0,51,186.575,0.0,0.0,186.575
2026-03-22 11:00:00,8.3,2.41,6.0,0,468.0,704.2,111.0,0.0,50,198.9,0.0,0.0,198.9
2026-03-22 11:15:00,9.0,2.51,6.2,0,496.0,726.1,112.0,0.0,49,210.79999999999998,0.0,0.0,210.79999999999998
2026-03-22 11:30:00,9.6,2.61,6.3,0,521.0,743.8,113.0,0.0,48,221.42499999999998,0.0,0.0,221.42499999999998
2026-03-22 11:45:00,10.2,2.71,6.5,0,543.0,759.8,113.0,0.0,46,230.775,0.0,0.0,230.775
2026-03-22 12:00:00,10.7,2.91,6.8,0,562.0,772.9,113.0,0.0,45,238.85,0.0,0.0,238.85
2026-03-22 12:15:00,11.1,3.11,7.3,0,580.0,786.9,113.0,0.0,44,246.5,0.0005477366255144015,0.0,246.50054773662552
2026-03-22 12:30:00,11.5,3.42,7.9,0,593.0,795.3,113.0,0.0,42,252.025,0.03048888888888888,0.0,252.0554888888889
2026-03-22 12:45:00,11.9,3.73,8.5,0,603.0,801.9,113.0,0.0,41,256.275,0.1600893004115226,0.0,256.4350893004115
2026-03-22 13:00:00,12.2,3.85,8.9,0,609.0,803.6,114.0,0.0,39,258.825,0.25272633744855977,0.0,259.07772633744855
2026-03-22 13:15:00,12.5,3.86,9.1,0,612.0,805.4,114.0,0.0,37,260.09999999999997,0.26175144032921804,0.0,260.36175144032916
2026-03-22 13:30:00,12.8,3.79,9.0,0,613.0,807.4,114.0,0.0,35,260.525,0.2028967078189301,0.0,260.7278967078189
2026-03-22 13:45:00,13.1,3.69,9.0,0,611.0,809.5,113.0,0.0,33,259.675,0.13518888888888886,0.0,259.8101888888889
2026-03-22 14:00:00,13.3,3.59,8.9,0,604.0,806.9,112.0,0.0,32,256.7,0.08451810699588469,0.0,256.78451810699585
2026-03-22 14:15:00,13.5,3.57,8.9,2,597.0,809.4,110.0,0.0,32,253.725,0.07621111111111104,0.0,253.80121111111112
2026-03-22 14:30:00,13.6,3.55,8.8,3,583.0,803.5,108.0,0.0,34,247.775,0.06846707818930034,0.0,247.8434670781893
2026-03-22 14:45:00,13.6,3.44,8.7,5,567.0,797.4,106.0,0.0,35,240.975,0.0350551440329218,0.0,241.01005514403292
2026-03-22 15:00:00,13.7,3.42,8.6,6,549.0,787.4,106.0,0.0,36,233.325,0.03048888888888888,0.0,233.35548888888889
2026-03-22 15:15:00,13.8,3.32,8.5,5,527.0,772.8,106.0,0.0,36,223.975,0.013484773662551417,0.0,223.98848477366255
2026-03-22 15:30:00,13.9,3.24,8.3,3,503.0,764.3,102.0,0.0,36,213.775,0.005688888888888903,0.0,213.7806888888889
2026-03-22 15:45:00,14.0,3.26,8.1,2,478.0,754.5,99.0,0.0,35,203.15,0.007232921810699572,0.0,203.1572329218107
2026-03-22 16:00:00,14.1,3.18,8.0,0,449.0,736.6,97.0,0.0,35,190.825,0.0024000000000000063,0.0,190.82739999999998
2026-03-22 16:15:00,14.2,3.18,8.0,1,420.0,724.4,93.0,0.0,35,178.5,0.0024000000000000063,0.0,178.5024
2026-03-22 16:30:00,14.2,3.2,8.0,2,386.0,699.6,90.0,0.0,34,164.04999999999998,0.003292181069958856,0.0,164.05329218106993
2026-03-22 16:45:00,14.3,3.2,8.0,3,352.0,679.4,85.0,0.0,34,149.6,0.003292181069958856,0.0,149.60329218106995
2026-03-22 17:00:00,14.3,3.2,8.0,4,317.0,653.2,81.0,0.0,34,134.725,0.003292181069958856,0.0,134.72829218106995
2026-03-22 17:15:00,14.3,3.2,8.0,3,280.0,624.9,75.0,0.0,34,119.0,0.003292181069958856,0.0,119.00329218106995
2026-03-22 17:30:00,14.2,3.28,7.9,2,243.0,589.5,70.0,0.0,34,103.27499999999999,0.00903374485596706,0.0,103.28403374485596
2026-03-22 17:45:00,14.1,3.28,7.9,1,204.0,539.4,65.0,0.0,35,86.7,0.00903374485596706,0.0,86.70903374485597
2026-03-22 18:00:00,13.9,3.28,7.8,0,166.0,484.6,59.0,0.0,35,70.55,0.00903374485596706,0.0,70.55903374485597
2026-03-22 18:15:00,13.8,3.2,7.7,0,127.0,409.7,52.0,0.0,35,53.975,0.003292181069958856,0.0,53.97829218106996
2026-03-22 18:30:00,13.6,3.07,7.7,0,92.0,332.0,44.0,0.0,35,39.1,0.00014115226337448465,0.0,39.100141152263376
2026-03-22 18:45:00,13.5,2.92,7.6,0,58.0,227.4,34.0,0.0,35,24.65,0.0,0.0,24.65
2026-03-22 19:00:00,13.3,2.73,7.4,0,31.0,136.2,22.0,0.0,36,13.174999999999999,0.0,0.0,13.174999999999999
2026-03-22 19:15:00,13.1,2.53,7.1,0,10.0,51.2,8.0,0.0,37,4.25,0.0,0.0,4.25
2026-03-22 19:30:00,12.9,2.43,6.6,0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0
2026-03-22 19:45:00,12.7,2.4,6.1,0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0
2026-03-22 20:00:00,12.4,2.42,5.8,0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0
2026-03-22 20:15:00,12.1,2.43,5.6,0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0
2026-03-22 20:30:00,11.8,2.32,5.6,0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0
2026-03-22 20:45:00,11.5,2.31,5.5,0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0
2026-03-22 21:00:00,11.2,2.21,5.4,0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0
2026-03-22 21:15:00,11.0,2.21,5.2,0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0
2026-03-22 21:30:00,10.7,2.12,5.0,0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0
2026-03-22 21:45:00,10.5,2.14,4.8,0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0
2026-03-22 22:00:00,10.2,2.04,4.6,0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0
2026-03-22 22:15:00,9.9,2.04,4.5,0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0
2026-03-22 22:30:00,9.7,1.94,4.4,0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0
2026-03-22 22:45:00,9.4,1.94,4.4,0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0
2026-03-22 23:00:00,9.1,1.84,4.3,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0
2026-03-22 23:15:00,8.9,1.75,4.2,11,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0
2026-03-22 23:30:00,8.8,1.75,4.0,21,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0
2026-03-22 23:45:00,8.6,1.65,3.8,32,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0
2026-03-23 00:00:00,8.5,1.65,3.7,42,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0
2026-03-23 00:15:00,8.3,1.63,3.6,34,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0
2026-03-23 00:30:00,8.2,1.61,3.6,25,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0
2026-03-23 00:45:00,8.0,1.6,3.5,17,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0
2026-03-23 01:00:00,7.9,1.6,3.5,8,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0
2026-03-23 01:15:00,7.6,1.51,3.5,6,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0
2026-03-23 01:30:00,7.4,1.43,3.4,4,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
2026-03-23 01:45:00,7.1,1.36,3.4,2,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-23 02:00:00,6.9,1.3,3.3,0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0
2026-03-23 02:15:00,6.8,1.3,3.2,0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0
2026-03-23 02:30:00,6.7,1.21,3.1,0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0
2026-03-23 02:45:00,6.7,1.17,2.9,0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0
2026-03-23 03:00:00,6.6,1.17,2.8,0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0
2026-03-23 03:15:00,6.5,1.17,2.7,0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0
2026-03-23 03:30:00,6.4,1.08,2.6,0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0
2026-03-23 03:45:00,6.2,1.08,2.6,0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0
2026-03-23 04:00:00,6.1,1.08,2.5,0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0
2026-03-23 04:15:00,5.9,1.08,2.4,6,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-23 04:30:00,5.6,1.21,2.3,12,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0
2026-03-23 04:45:00,5.4,1.25,2.2,18,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0
2026-03-23 05:00:00,5.2,1.25,2.2,24,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,0.0
2026-03-23 05:15:00,5.0,1.25,2.3,18,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,0.0
2026-03-23 05:30:00,4.9,1.22,2.5,12,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0
2026-03-23 05:45:00,4.9,1.22,2.6,6,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0
2026-03-23 06:00:00,4.8,1.14,2.7,0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0
2026-03-23 06:15:00,4.7,1.0,2.6,0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0
2026-03-23 06:30:00,4.6,0.94,2.4,0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0
2026-03-23 06:45:00,4.5,0.81,2.2,0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0
2026-03-23 07:00:00,4.4,0.67,2.0,0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0
2026-03-23 07:15:00,4.0,0.64,1.8,0,1.0,0.0,1.0,0.0,70,0.425,0.0,0.0,0.425
2026-03-23 07:30:00,3.5,0.71,1.7,0,15.0,43.8,13.0,0.0,72,6.375,0.0,0.0,6.375
2026-03-23 07:45:00,3.1,0.72,1.5,0,37.0,126.0,27.0,0.0,74,15.725,0.0,0.0,15.725
2026-03-23 08:00:00,3.0,0.76,1.4,0,66.0,218.7,40.0,0.0,74,28.05,0.0,0.0,28.05
2026-03-23 08:15:00,3.2,0.73,1.4,0,97.0,291.3,51.0,0.0,73,41.225,0.0,0.0,41.225
2026-03-23 08:30:00,3.6,0.61,1.4,0,131.0,361.7,60.0,0.0,71,55.675,0.0,0.0,55.675
2026-03-23 08:45:00,4.1,0.5,1.5,0,169.0,431.7,68.0,0.0,68,71.825,0.0,0.0,71.825
2026-03-23 09:00:00,4.7,0.41,1.5,0,205.0,484.0,74.0,0.0,66,87.125,0.0,0.0,87.125
2026-03-23 09:15:00,5.2,0.41,1.5,2,242.0,525.7,81.0,0.0,64,102.85,0.0,0.0,102.85
